N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
1,8,2703,7,8001,56007,20.72031076581576,2.960044395116537,20.72031076581576,2.960044395116537
1,8,2713,7,8501,59507,21.934021378547733,3.133431625506819,21.934021378547733,3.133431625506819
1,8,2785,7,9001,63007,22.623698384201077,3.2319569120287253,22.623698384201077,3.2319569120287253
1,8,2862,7,9501,66507,23.237945492662472,3.319706498951782,23.237945492662472,3.319706498951782
1,8,3999,7,10001,70007,17.50612653163291,2.500875218804701,17.50612653163291,2.500875218804701
1,8,83,8,1,8,0.0963855421686747,0.012048192771084338,0.0963855421686747,0.012048192771084338
1,8,408,8,501,4008,9.823529411764707,1.2279411764705883,9.823529411764707,1.2279411764705883
1,8,652,8,1001,8008,12.282208588957054,1.5352760736196318,12.282208588957054,1.5352760736196318
1,8,741,8,1501,12008,16.205128205128204,2.0256410256410255,16.205128205128204,2.0256410256410255
1,8,736,8,2001,16008,21.75,2.71875,21.75,2.71875
1,8,921,8,2501,20008,21.724212812160694,2.7155266015200867,21.724212812160694,2.7155266015200867
1,8,910,8,3001,24008,26.38241758241758,3.2978021978021976,26.38241758241758,3.2978021978021976
1,8,1584,8,3501,28008,17.681818181818183,2.210227272727273,17.681818181818183,2.210227272727273
1,8,1301,8,4001,32008,24.60261337432744,3.07532667179093,24.60261337432744,3.07532667179093
1,8,1841,8,4501,36008,19.55893536121673,2.444866920152091,19.55893536121673,2.444866920152091
1,8,1264,8,5001,40008,31.651898734177216,3.956487341772152,31.651898734177216,3.956487341772152
1,8,1599,8,5501,44008,27.52220137585991,3.440275171982489,27.52220137585991,3.440275171982489
1,8,2037,8,6001,48008,23.567992145311734,2.945999018163967,23.567992145311734,2.945999018163967
1,8,1845,8,6501,52008,28.18861788617886,3.5235772357723576,28.18861788617886,3.5235772357723576
1,8,1796,8,7001,56008,31.184855233853007,3.898106904231626,31.184855233853007,3.898106904231626
1,8,1642,8,7501,60008,36.54567600487211,4.568209500609013,36.54567600487211,4.568209500609013
1,8,2390,8,8001,64008,26.781589958158996,3.3476987447698745,26.781589958158996,3.3476987447698745
1,8,2426,8,8501,68008,28.032976092333058,3.5041220115416323,28.032976092333058,3.5041220115416323
1,8,3039,8,9001,72008,23.69463639355051,2.961829549193814,23.69463639355051,2.961829549193814
1,8,3164,8,9501,76008,24.02275600505689,3.0028445006321114,24.02275600505689,3.0028445006321114
1,8,2854,8,10001,80008,28.03363700070077,3.5042046250875964,28.03363700070077,3.5042046250875964
1,8,177,16,1,16,0.0903954802259887,0.005649717514124294,0.0903954802259887,0.005649717514124294
1,8,733,16,501,8016,10.935879945429742,0.6834924965893588,10.935879945429742,0.6834924965893588
1,8,817,16,1001,16016,19.60342717258262,1.2252141982864138,19.60342717258262,1.2252141982864138
1,8,977,16,1501,24016,24.581371545547594,1.5363357215967246,24.581371545547594,1.5363357215967246
1,8,858,16,2001,32016,37.31468531468531,2.332167832167832,37.31468531468531,2.332167832167832
1,8,1730,16,2501,40016,23.13063583815029,1.4456647398843931,23.13063583815029,1.4456647398843931
1,8,1733,16,3001,48016,27.706866705135603,1.7316791690709752,27.706866705135603,1.7316791690709752
1,8,2760,16,3501,56016,20.295652173913044,1.2684782608695653,20.295652173913044,1.2684782608695653
1,8,2375,16,4001,64016,26.954105263157896,1.6846315789473685,26.954105263157896,1.6846315789473685
1,8,2712,16,4501,72016,26.55457227138643,1.6596607669616519,26.55457227138643,1.6596607669616519
1,8,2299,16,5001,80016,34.804697694649846,2.1752936059156154,34.804697694649846,2.1752936059156154
1,8,2754,16,5501,88016,31.959331880900507,1.9974582425562817,31.959331880900507,1.9974582425562817
1,8,4981,16,6001,96016,19.27645051194539,1.204778156996587,19.27645051194539,1.204778156996587
1,8,5139,16,6501,104016,20.2405137186223,1.2650321074138937,20.2405137186223,1.2650321074138937
1,8,3966,16,7001,112016,28.244074634392334,1.7652546646495209,28.244074634392334,1.7652546646495209
1,8,6682,16,7501,120016,17.961089494163424,1.122568093385214,17.961089494163424,1.122568093385214
1,8,5067,16,8001,128016,25.264653641207815,1.5790408525754884,25.264653641207815,1.5790408525754884
1,8,4832,16,8501,136016,28.149006622516556,1.7593129139072847,28.149006622516556,1.7593129139072847
1,8,9676,16,9001,144016,14.88383629599008,0.93023976849938,14.88383629599008,0.93023976849938
1,8,6925,16,9501,152016,21.95176895306859,1.371985559566787,21.95176895306859,1.371985559566787
1,8,7724,16,10001,160016,20.71672708441222,1.2947954427757637,20.71672708441222,1.2947954427757637
1,8,277,24,1,24,0.08664259927797834,0.0036101083032490976,0.08664259927797834,0.0036101083032490976
1,8,562,24,501,12024,21.395017793594306,0.891459074733096,21.395017793594306,0.891459074733096
1,8,780,24,1001,24024,30.8,1.2833333333333334,30.8,1.2833333333333334
1,8,1207,24,1501,36024,29.845898922949463,1.2435791217895609,29.845898922949463,1.2435791217895609
1,8,1186,24,2001,48024,40.492411467116355,1.6871838111298483,40.492411467116355,1.6871838111298483
1,8,2193,24,2501,60024,27.370725034199726,1.1404468764249887,27.370725034199726,1.1404468764249887
1,8,3159,24,3001,72024,22.799620132953468,0.9499841722063944,22.799620132953468,0.9499841722063944
1,8,4591,24,3501,84024,18.301895011979962,0.7625789588324984,18.301895011979962,0.7625789588324984
1,8,2791,24,4001,96024,34.404872805446075,1.4335363668935865,34.404872805446075,1.4335363668935865
