N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
1,8,4505,2,49501,99002,21.97602663706992,10.98801331853496,21.97602663706992,10.98801331853496
1,8,4300,2,50001,100002,23.25627906976744,11.62813953488372,23.25627906976744,11.62813953488372
1,8,3993,2,50501,101002,25.294765840220386,12.647382920110193,25.294765840220386,12.647382920110193
1,8,4812,2,51001,102002,21.19742310889443,10.598711554447215,21.19742310889443,10.598711554447215
1,8,4812,2,51501,103002,21.405236907730675,10.702618453865338,21.405236907730675,10.702618453865338
1,8,18944,2,52001,104002,5.4899704391891895,2.7449852195945947,5.4899704391891895,2.7449852195945947
1,8,3993,2,52501,105002,26.296518908089155,13.148259454044577,26.296518908089155,13.148259454044577
1,8,5632,2,53001,106002,18.82137784090909,9.410688920454545,18.82137784090909,9.410688920454545
1,8,4300,2,53501,107002,24.884186046511626,12.442093023255813,24.884186046511626,12.442093023255813
1,8,4300,2,54001,108002,25.11674418604651,12.558372093023255,25.11674418604651,12.558372093023255
1,8,4812,2,54501,109002,22.65211970074813,11.326059850374065,22.65211970074813,11.326059850374065
1,8,5529,2,55001,110002,19.895460300235126,9.947730150117563,19.895460300235126,9.947730150117563
1,8,8601,2,55501,111002,12.905708638530404,6.452854319265202,12.905708638530404,6.452854319265202
1,8,6860,2,56001,112002,16.326822157434403,8.163411078717202,16.326822157434403,8.163411078717202
1,8,4096,2,56501,113002,27.58837890625,13.794189453125,27.58837890625,13.794189453125
1,8,7168,2,57001,114002,15.904296875,7.9521484375,15.904296875,7.9521484375
1,8,4812,2,57501,115002,23.899002493765586,11.949501246882793,23.899002493765586,11.949501246882793
1,8,3788,2,58001,116002,30.623548046462513,15.311774023231257,30.623548046462513,15.311774023231257
1,8,5734,2,58501,117002,20.40495291245204,10.20247645622602,20.40495291245204,10.20247645622602
1,8,6860,2,59001,118002,17.20145772594752,8.60072886297376,17.20145772594752,8.60072886297376
1,8,4505,2,59501,119002,26.415538290788014,13.207769145394007,26.415538290788014,13.207769145394007
1,8,4198,2,60001,120002,28.585516912815628,14.292758456407814,28.585516912815628,14.292758456407814
1,8,4300,2,60501,121002,28.14,14.07,28.14,14.07
1,8,5734,2,61001,122002,21.276944541332405,10.638472270666202,21.276944541332405,10.638472270666202
1,8,6041,2,61501,123002,20.361198477073334,10.180599238536667,20.361198477073334,10.180599238536667
1,8,4505,2,62001,124002,27.525416204217535,13.762708102108768,27.525416204217535,13.762708102108768
1,8,5529,2,62501,125002,22.608428287212877,11.304214143606439,22.608428287212877,11.304214143606439
1,8,6553,2,63001,126002,19.228139783305355,9.614069891652678,19.228139783305355,9.614069891652678
1,8,4710,2,63501,127002,26.964331210191084,13.482165605095542,26.964331210191084,13.482165605095542
1,8,5222,2,64001,128002,24.512064343163537,12.256032171581769,24.512064343163537,12.256032171581769
1,8,5734,2,64501,129002,22.49773282176491,11.248866410882455,22.49773282176491,11.248866410882455
1,8,4403,2,65001,130002,29.525777878719055,14.762888939359527,29.525777878719055,14.762888939359527
1,8,5120,2,65501,131002,25.586328125,12.7931640625,25.586328125,12.7931640625
1,8,5836,2,66001,132002,22.61857436600411,11.309287183002056,22.61857436600411,11.309287183002056
1,8,4096,2,66501,133002,32.47119140625,16.235595703125,32.47119140625,16.235595703125
1,8,6348,2,67001,134002,21.10932577189666,10.55466288594833,21.10932577189666,10.55466288594833
1,8,4608,2,67501,135002,29.29730902777778,14.64865451388889,29.29730902777778,14.64865451388889
1,8,5734,2,68001,136002,23.718521102197418,11.859260551098709,23.718521102197418,11.859260551098709
1,8,6553,2,68501,137002,20.906760262475203,10.453380131237601,20.906760262475203,10.453380131237601
1,8,5529,2,69001,138002,24.959667209260264,12.479833604630132,24.959667209260264,12.479833604630132
