N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
2,8,4862,360,501,180360,37.09584533113945,0.10304401480872069,18.547922665569725,0.051522007404360345
2,8,8070,360,1001,360360,44.6542750929368,0.12403965303593556,22.3271375464684,0.06201982651796778
2,8,10188,360,1501,540360,53.03886925795053,0.14733019238319592,26.519434628975265,0.07366509619159796
2,8,20843,360,2001,720360,34.5612435829775,0.09600345439715972,17.28062179148875,0.04800172719857986
2,8,41035,360,2501,900360,21.94126964786158,0.06094797124405995,10.97063482393079,0.030473985622029975
2,8,30344,360,3001,1080360,35.603743738465596,0.09889928816240443,17.801871869232798,0.04944964408120221
2,8,38485,360,3501,1260360,32.74938287644537,0.09097050799012603,16.374691438222683,0.045485253995063014
2,8,31329,360,4001,1440360,45.9752944556162,0.12770915126560056,22.9876472278081,0.06385457563280028
2,8,34947,360,4501,1620360,46.36621169199073,0.12879503247775204,23.183105845995364,0.06439751623887602
2,8,45762,360,5001,1800360,39.34181198374197,0.10928281106594992,19.670905991870985,0.05464140553297496
2,8,77417,360,5501,1980360,25.580428071353836,0.07105674464264955,12.790214035676918,0.035528372321324775
2,8,154402,360,6001,2160360,13.991787671144156,0.03886607686428932,6.995893835572078,0.01943303843214466
2,8,127796,360,6501,2340360,18.313249240977807,0.05087013678049391,9.156624620488904,0.025435068390246954
2,8,65804,360,7001,2520360,38.301015135858,0.10639170871071667,19.150507567929,0.053195854355358334
2,8,49068,360,7501,2700360,55.03301540719002,0.1528694872421945,27.51650770359501,0.07643474362109726
2,8,127093,360,8001,2880360,22.663403964026344,0.06295389990007318,11.331701982013172,0.03147694995003659
2,8,71351,360,8501,3060360,42.89162029964542,0.11914338972123727,21.44581014982271,0.05957169486061863
2,8,101027,360,9001,3240360,32.07419798667683,0.08909499440743564,16.037098993338414,0.04454749720371782
2,8,132019,360,9501,3420360,25.90808898719124,0.071966913853309,12.95404449359562,0.0359834569266545
2,8,74211,360,10001,3600360,48.5151796903424,0.1347643880287289,24.2575898451712,0.06738219401436445
2,8,2397,400,1,400,0.1668752607425949,4.1718815185648727e-4,0.08343763037129745,2.0859407592824363e-4
2,8,5545,400,501,200400,36.14066726780884,0.09035166816952209,18.07033363390442,0.04517583408476104
2,8,11024,400,1001,400400,36.320754716981135,0.09080188679245282,18.160377358490567,0.04540094339622641
2,8,14804,400,1501,600400,40.55660632261551,0.10139151580653877,20.278303161307754,0.050695757903269384
2,8,20271,400,2001,800400,39.48497854077253,0.09871244635193133,19.742489270386265,0.04935622317596566
2,8,29625,400,2501,1000400,33.768776371308014,0.08442194092827005,16.884388185654007,0.04221097046413502
2,8,33854,400,3001,1200400,35.458143793938675,0.0886453594848467,17.729071896969337,0.04432267974242335
2,8,40108,400,3501,1400400,34.91572753565374,0.08728931883913434,17.45786376782687,0.04364465941956717
2,8,23953,400,4001,1600400,66.81417776478938,0.16703544441197346,33.40708888239469,0.08351772220598673
2,8,80644,400,4501,1800400,22.32528148405337,0.05581320371013342,11.162640742026685,0.02790660185506671
2,8,61484,400,5001,2000400,32.53529373495544,0.08133823433738858,16.26764686747772,0.04066911716869429
2,8,93719,400,5501,2200400,23.47869695579338,0.058696742389483456,11.73934847789669,0.029348371194741728
2,8,61374,400,6001,2400400,39.11102421220713,0.09777756053051781,19.555512106103563,0.048888780265258905
2,8,115131,400,6501,2600400,22.58644500612346,0.05646611251530865,11.29322250306173,0.028233056257654324
2,8,153749,400,7001,2800400,18.2141022055428,0.045535255513857,9.1070511027714,0.0227676277569285
2,8,120177,400,7501,3000400,24.966507734425058,0.06241626933606264,12.483253867212529,0.03120813466803132
2,8,75084,400,8001,3200400,42.62426082787278,0.10656065206968196,21.31213041393639,0.05328032603484098
2,8,108431,400,8501,3400400,31.36003541422656,0.0784000885355664,15.68001770711328,0.0392000442677832
2,8,70543,400,9001,3600400,51.038373757849826,0.12759593439462455,25.519186878924913,0.06379796719731227
2,8,73530,400,9501,3800400,51.68502651978784,0.12921256629946962,25.84251325989392,0.06460628314973481
2,8,125020,400,10001,4000400,31.998080307150857,0.07999520076787714,15.999040153575429,0.03999760038393857
3,8,59,1,1,1,0.01694915254237288,0.01694915254237288,0.005649717514124294,0.005649717514124294
3,8,49,1,501,501,10.224489795918368,10.224489795918368,3.4081632653061225,3.4081632653061225
3,8,60,1,1001,1001,16.683333333333334,16.683333333333334,5.561111111111111,5.561111111111111
3,8,75,1,1501,1501,20.013333333333332,20.013333333333332,6.671111111111111,6.671111111111111
3,8,89,1,2001,2001,22.48314606741573,22.48314606741573,7.49438202247191,7.49438202247191
3,8,225,1,2501,2501,11.115555555555556,11.115555555555556,3.705185185185185,3.705185185185185
3,8,271,1,3001,3001,11.07380073800738,11.07380073800738,3.6912669126691267,3.6912669126691267
3,8,267,1,3501,3501,13.112359550561798,13.112359550561798,4.370786516853933,4.370786516853933
3,8,311,1,4001,4001,12.864951768488746,12.864951768488746,4.288317256162915,4.288317256162915
3,8,353,1,4501,4501,12.75070821529745,12.75070821529745,4.2502360717658165,4.2502360717658165
3,8,196,1,5001,5001,25.51530612244898,25.51530612244898,8.505102040816327,8.505102040816327
3,8,259,1,5501,5501,21.23938223938224,21.23938223938224,7.0797940797940795,7.0797940797940795
3,8,184,1,6001,6001,32.61413043478261,32.61413043478261,10.871376811594203,10.871376811594203
3,8,251,1,6501,6501,25.900398406374503,25.900398406374503,8.633466135458168,8.633466135458168
3,8,200,1,7001,7001,35.005,35.005,11.668333333333333,11.668333333333333
3,8,272,1,7501,7501,27.577205882352942,27.577205882352942,9.192401960784315,9.192401960784315
3,8,199,1,8001,8001,40.20603015075377,40.20603015075377,13.402010050251256,13.402010050251256
3,8,255,1,8501,8501,33.33725490196078,33.33725490196078,11.112418300653594,11.112418300653594
3,8,335,1,9001,9001,26.86865671641791,26.86865671641791,8.956218905472637,8.956218905472637
3,8,318,1,9501,9501,29.87735849056604,29.87735849056604,9.959119496855346,9.959119496855346
3,8,330,1,10001,10001,30.306060606060605,30.306060606060605,10.102020202020203,10.102020202020203
3,8,54,2,1,2,0.037037037037037035,0.018518518518518517,0.012345679012345678,0.006172839506172839
3,8,107,2,501,1002,9.36448598130841,4.682242990654205,3.121495327102804,1.560747663551402
3,8,130,2,1001,2002,15.4,7.7,5.133333333333334,2.566666666666667
3,8,216,2,1501,3002,13.898148148148149,6.949074074074074,4.632716049382716,2.316358024691358
3,8,223,2,2001,4002,17.946188340807176,8.973094170403588,5.982062780269058,2.991031390134529
3,8,344,2,2501,5002,14.540697674418604,7.270348837209302,4.846899224806202,2.423449612403101
3,8,295,2,3001,6002,20.345762711864406,10.172881355932203,6.781920903954802,3.390960451977401
3,8,230,2,3501,7002,30.443478260869565,15.221739130434782,10.147826086956522,5.073913043478261
3,8,453,2,4001,8002,17.664459161147903,8.832229580573951,5.888153053715968,2.944076526857984
3,8,452,2,4501,9002,19.91592920353982,9.95796460176991,6.6386430678466075,3.3193215339233038
3,8,474,2,5001,10002,21.10126582278481,10.550632911392405,7.033755274261603,3.5168776371308015
3,8,550,2,5501,11002,20.003636363636364,10.001818181818182,6.667878787878788,3.333939393939394
3,8,542,2,6001,12002,22.14391143911439,11.071955719557195,7.38130381303813,3.690651906519065
3,8,614,2,6501,13002,21.175895765472312,10.587947882736156,7.058631921824104,3.529315960912052
3,8,622,2,7001,14002,22.511254019292604,11.255627009646302,7.503751339764202,3.751875669882101
3,8,627,2,7501,15002,23.926634768740033,11.963317384370017,7.975544922913344,3.987772461456672
3,8,805,2,8001,16002,19.878260869565217,9.939130434782609,6.626086956521739,3.3130434782608695
3,8,569,2,8501,17002,29.8804920913884,14.9402460456942,9.960164030462801,4.9800820152314005
3,8,582,2,9001,18002,30.93127147766323,15.465635738831615,10.310423825887744,5.155211912943872
3,8,518,2,9501,19002,36.683397683397686,18.341698841698843,12.227799227799228,6.113899613899614
3,8,671,2,10001,20002,29.80923994038748,14.90461997019374,9.936413313462493,4.968206656731247
3,8,54,3,1,3,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.006172839506172839
3,8,86,3,501,1503,17.476744186046513,5.825581395348837,5.825581395348837,1.941860465116279
3,8,124,3,1001,3003,24.217741935483872,8.07258064516129,8.07258064516129,2.6908602150537635
3,8,144,3,1501,4503,31.270833333333332,10.42361111111111,10.42361111111111,3.474537037037037
3,8,203,3,2001,6003,29.571428571428573,9.857142857142858,9.857142857142858,3.2857142857142856
3,8,492,3,2501,7503,15.25,5.083333333333333,5.083333333333333,1.6944444444444444
3,8,339,3,3001,9003,26.557522123893804,8.85250737463127,8.85250737463127,2.950835791543756
3,8,274,3,3501,10503,38.332116788321166,12.777372262773723,12.777372262773723,4.259124087591241
3,8,373,3,4001,12003,32.179624664879356,10.726541554959786,10.726541554959786,3.5755138516532616
3,8,604,3,4501,13503,22.355960264900663,7.451986754966887,7.451986754966887,2.4839955849889623
3,8,591,3,5001,15003,25.385786802030456,8.461928934010153,8.461928934010153,2.820642978003384
3,8,744,3,5501,16503,22.181451612903224,7.393817204301075,7.393817204301075,2.464605734767025
3,8,758,3,6001,18003,23.75065963060686,7.91688654353562,7.91688654353562,2.63896218117854
3,8,471,3,6501,19503,41.40764331210191,13.802547770700636,13.802547770700636,4.600849256900212
3,8,555,3,7001,21003,37.84324324324324,12.614414414414414,12.614414414414414,4.204804804804805
3,8,855,3,7501,22503,26.319298245614036,8.773099415204678,8.773099415204678,2.924366471734893
3,8,552,3,8001,24003,43.483695652173914,14.494565217391305,14.494565217391305,4.831521739130435
3,8,985,3,8501,25503,25.891370558375634,8.630456852791879,8.630456852791879,2.876818950930626
3,8,619,3,9001,27003,43.623586429725364,14.54119547657512,14.54119547657512,4.847065158858373
3,8,747,3,9501,28503,38.1566265060241,12.718875502008032,12.718875502008032,4.239625167336011
3,8,1247,3,10001,30003,24.060144346431436,8.020048115477145,8.020048115477145,2.673349371825715
3,8,60,4,1,4,0.06666666666666667,0.016666666666666666,0.022222222222222223,0.005555555555555556
3,8,192,4,501,2004,10.4375,2.609375,3.4791666666666665,0.8697916666666666
3,8,260,4,1001,4004,15.4,3.85,5.133333333333334,1.2833333333333334
3,8,314,4,1501,6004,19.121019108280255,4.780254777070064,6.373673036093418,1.5934182590233545
3,8,425,4,2001,8004,18.832941176470587,4.708235294117647,6.277647058823529,1.5694117647058823
3,8,708,4,2501,10004,14.129943502824858,3.5324858757062145,4.709981167608286,1.1774952919020716
3,8,1204,4,3001,12004,9.970099667774086,2.4925249169435215,3.3233665559246957,0.8308416389811739
3,8,434,4,3501,14004,32.26728110599078,8.066820276497696,10.755760368663594,2.6889400921658986
3,8,590,4,4001,16004,27.12542372881356,6.78135593220339,9.04180790960452,2.26045197740113
3,8,842,4,4501,18004,21.382422802850357,5.345605700712589,7.127474267616785,1.7818685669041963
3,8,603,4,5001,20004,33.17412935323383,8.293532338308458,11.05804311774461,2.7645107794361525
3,8,816,4,5501,22004,26.965686274509803,6.741421568627451,8.988562091503267,2.247140522875817
3,8,634,4,6001,24004,37.861198738170344,9.465299684542586,12.620399579390115,3.155099894847529
3,8,487,4,6501,26004,53.39630390143737,13.349075975359343,17.79876796714579,4.449691991786447
3,8,807,4,7001,28004,34.70136307311029,8.675340768277572,11.567121024370095,2.891780256092524
3,8,552,4,7501,30004,54.35507246376812,13.58876811594203,18.118357487922705,4.529589371980676
3,8,1341,4,8001,32004,23.86577181208054,5.966442953020135,7.9552572706935125,1.9888143176733781
3,8,919,4,8501,34004,37.001088139281826,9.250272034820457,12.333696046427276,3.083424011606819
3,8,1081,4,9001,36004,33.306197964847364,8.326549491211841,11.102065988282455,2.7755164970706137
3,8,660,4,9501,38004,57.58181818181818,14.395454545454545,19.193939393939395,4.798484848484849
3,8,890,4,10001,40004,44.948314606741576,11.237078651685394,14.982771535580524,3.745692883895131
3,8,85,5,1,5,0.058823529411764705,0.011764705882352941,0.0196078431372549,0.00392156862745098
3,8,187,5,501,2505,13.39572192513369,2.679144385026738,4.46524064171123,0.893048128342246
3,8,310,5,1001,5005,16.14516129032258,3.229032258064516,5.381720430107527,1.0763440860215054
3,8,352,5,1501,7505,21.321022727272727,4.264204545454546,7.107007575757576,1.4214015151515151
3,8,663,5,2001,10005,15.09049773755656,3.018099547511312,5.030165912518854,1.0060331825037707
3,8,418,5,2501,12505,29.916267942583733,5.983253588516747,9.972089314194577,1.9944178628389155
3,8,450,5,3001,15005,33.34444444444444,6.668888888888889,11.114814814814816,2.222962962962963
3,8,384,5,3501,17505,45.5859375,9.1171875,15.1953125,3.0390625
3,8,773,5,4001,20005,25.87968952134541,5.175937904269081,8.626563173781802,1.7253126347563605
3,8,698,5,4501,22505,32.24212034383954,6.448424068767908,10.747373447946513,2.1494746895893027
3,8,1173,5,5001,25005,21.317135549872123,4.263427109974424,7.105711849957374,1.421142369991475
3,8,790,5,5501,27505,34.81645569620253,6.963291139240506,11.60548523206751,2.321097046413502
3,8,703,5,6001,30005,42.681365576102415,8.536273115220483,14.227121858700807,2.8454243717401613
3,8,914,5,6501,32505,35.56345733041576,7.112691466083151,11.854485776805252,2.3708971553610505
3,8,809,5,7001,35005,43.26946847960445,8.65389369592089,14.42315615986815,2.88463123197363
3,8,611,5,7501,37505,61.38297872340426,12.27659574468085,20.46099290780142,4.092198581560283
3,8,811,5,8001,40005,49.32799013563502,9.865598027127003,16.442663378545006,3.288532675709001
3,8,791,5,8501,42505,53.73577749683945,10.747155499367889,17.911925832279813,3.5823851664559627
3,8,1307,5,9001,45005,34.43381790359602,6.8867635807192045,11.477939301198674,2.295587860239735
3,8,815,5,9501,47505,58.28834355828221,11.657668711656441,19.429447852760735,3.8858895705521475
3,8,2426,5,10001,50005,20.6121187139324,4.12242374278648,6.870706237977466,1.3741412475954933
3,8,136,6,1,6,0.04411764705882353,0.007352941176470588,0.014705882352941176,0.0024509803921568627
3,8,295,6,501,3006,10.189830508474577,1.6983050847457628,3.3966101694915256,0.5661016949152542
3,8,411,6,1001,6006,14.613138686131387,2.435523114355231,4.871046228710462,0.8118410381184104
3,8,687,6,1501,9006,13.109170305676855,2.1848617176128093,4.369723435225619,0.7282872392042697
3,8,449,6,2001,12006,26.739420935412028,4.456570155902004,8.913140311804009,1.4855233853006682
3,8,534,6,2501,15006,28.10112359550562,4.6835205992509366,9.367041198501873,1.5611735330836454
3,8,392,6,3001,18006,45.933673469387756,7.655612244897959,15.311224489795919,2.55187074829932
3,8,1029,6,3501,21006,20.41399416909621,3.402332361516035,6.80466472303207,1.1341107871720117
3,8,549,6,4001,24006,43.72677595628415,7.287795992714026,14.575591985428051,2.4292653309046752
3,8,628,6,4501,27006,43.003184713375795,7.167197452229299,14.334394904458598,2.3890658174097665
3,8,824,6,5001,30006,36.41504854368932,6.069174757281553,12.138349514563107,2.0230582524271843
3,8,702,6,5501,33006,47.01709401709402,7.836182336182336,15.672364672364672,2.6120607787274452
3,8,2024,6,6001,36006,17.789525691699605,2.9649209486166006,5.929841897233201,0.9883069828722003
3,8,875,6,6501,39006,44.57828571428571,7.429714285714286,14.859428571428571,2.4765714285714284
3,8,945,6,7001,42006,44.45079365079365,7.408465608465608,14.816931216931216,2.469488536155203
3,8,1783,6,7501,45006,25.241727425687046,4.206954570947841,8.413909141895681,1.402318190315947
3,8,953,6,8001,48006,50.37355718782791,8.395592864637985,16.79118572927597,2.7985309548793285
3,8,1095,6,8501,51006,46.58082191780822,7.7634703196347035,15.526940639269407,2.5878234398782345
3,8,1594,6,9001,54006,33.88080301129234,5.6468005018820575,11.293601003764115,1.8822668339606858
3,8,1465,6,9501,57006,38.91194539249147,6.485324232081911,12.970648464163823,2.1617747440273036
3,8,957,6,10001,60006,62.70219435736677,10.450365726227796,20.90073145245559,3.483455242075932
3,8,125,7,1,7,0.056,0.008,0.018666666666666668,0.0026666666666666666
3,8,417,7,501,3507,8.410071942446043,1.2014388489208634,2.803357314148681,0.40047961630695444
3,8,400,7,1001,7007,17.5175,2.5025,5.839166666666666,0.8341666666666666
3,8,934,7,1501,10507,11.249464668094218,1.6070663811563168,3.749821556031406,0.5356887937187723
3,8,496,7,2001,14007,28.239919354838708,4.034274193548387,9.413306451612904,1.344758064516129
3,8,647,7,2501,17507,27.058732612055643,3.865533230293663,9.01957753735188,1.2885110767645545
3,8,468,7,3001,21007,44.886752136752136,6.412393162393163,14.962250712250713,2.1374643874643873
3,8,703,7,3501,24507,34.86059743954481,4.980085348506401,11.620199146514937,1.6600284495021338
3,8,486,7,4001,28007,57.6275720164609,8.232510288065845,19.209190672153635,2.7441700960219477
3,8,599,7,4501,31507,52.59933222036728,7.514190317195325,17.533110740122428,2.5047301057317752
3,8,784,7,5001,35007,44.651785714285715,6.378826530612245,14.883928571428571,2.126275510204082
3,8,809,7,5501,38507,47.59826946847961,6.799752781211372,15.866089822826535,2.266584260403791
3,8,781,7,6001,42007,53.78617157490397,7.683738796414853,17.92872385830132,2.5612462654716177
3,8,1136,7,6501,45507,40.05897887323944,5.722711267605634,13.352992957746478,1.9075704225352113
3,8,1003,7,7001,49007,48.8604187437687,6.980059820538385,16.286806247922897,2.3266866068461285
3,8,1793,7,7501,52507,29.284439486893476,4.183491355270497,9.761479828964491,1.3944971184234989
3,8,921,7,8001,56007,60.811074918566774,8.68729641693811,20.270358306188925,2.8957654723127035
3,8,2437,7,8501,59507,24.418137053754617,3.4883052933935166,8.139379017918206,1.1627684311311721
3,8,952,7,9001,63007,66.18382352941177,9.454831932773109,22.061274509803923,3.151610644257703
3,8,983,7,9501,66507,67.65717192268566,9.665310274669379,22.55239064089522,3.22177009155646
3,8,2647,7,10001,70007,26.44767661503589,3.7782395164336986,8.815892205011963,1.2594131721445663
3,8,156,8,1,8,0.05128205128205128,0.00641025641025641,0.017094017094017096,0.002136752136752137
3,8,287,8,501,4008,13.965156794425088,1.745644599303136,4.655052264808362,0.5818815331010453
3,8,370,8,1001,8008,21.643243243243244,2.7054054054054055,7.2144144144144144,0.9018018018018018
3,8,375,8,1501,12008,32.02133333333333,4.002666666666666,10.673777777777778,1.3342222222222222
3,8,450,8,2001,16008,35.57333333333333,4.446666666666666,11.857777777777779,1.4822222222222223
3,8,622,8,2501,20008,32.167202572347264,4.020900321543408,10.722400857449088,1.340300107181136
3,8,440,8,3001,24008,54.56363636363636,6.820454545454545,18.187878787878788,2.2734848484848484
3,8,592,8,3501,28008,47.310810810810814,5.913851351351352,15.77027027027027,1.9712837837837838
3,8,652,8,4001,32008,49.0920245398773,6.136503067484663,16.3640081799591,2.0455010224948875
3,8,1465,8,4501,36008,24.578839590443685,3.0723549488054607,8.192946530147895,1.0241183162684868
3,8,798,8,5001,40008,50.13533834586466,6.2669172932330826,16.711779448621552,2.088972431077694
3,8,896,8,5501,44008,49.11607142857143,6.139508928571429,16.37202380952381,2.0465029761904763
3,8,829,8,6001,48008,57.910735826296744,7.238841978287093,19.30357860876558,2.4129473260956975
3,8,1595,8,6501,52008,32.60689655172414,4.075862068965518,10.86896551724138,1.3586206896551725
3,8,916,8,7001,56008,61.14410480349345,7.643013100436681,20.38136826783115,2.5476710334788937
3,8,1508,8,7501,60008,39.793103448275865,4.974137931034483,13.264367816091953,1.6580459770114941
3,8,939,8,8001,64008,68.16613418530352,8.52076677316294,22.722044728434504,2.840255591054313
3,8,1119,8,8501,68008,60.77569258266309,7.596961572832886,20.25856419422103,2.5323205242776288
3,8,2482,8,9001,72008,29.01208702659146,3.6265108783239324,9.670695675530487,1.2088369594413109
3,8,1049,8,9501,76008,72.45757864632984,9.05719733079123,24.15252621544328,3.01906577693041
3,8,1229,8,10001,80008,65.10008136696501,8.137510170870627,21.70002712232167,2.712503390290209
3,8,206,16,1,16,0.07766990291262135,0.0048543689320388345,0.025889967637540454,0.0016181229773462784
3,8,462,16,501,8016,17.350649350649352,1.0844155844155845,5.783549783549783,0.36147186147186144
3,8,498,16,1001,16016,32.16064257028113,2.0100401606425704,10.720214190093708,0.6700133868808568
3,8,685,16,1501,24016,35.05985401459854,2.191240875912409,11.68661800486618,0.7304136253041362
3,8,1145,16,2001,32016,27.961572052401745,1.747598253275109,9.32052401746725,0.5825327510917031
3,8,893,16,2501,40016,44.81075027995521,2.8006718924972005,14.936916759985069,0.9335572974990668
3,8,1020,16,3001,48016,47.07450980392157,2.9421568627450982,15.691503267973856,0.980718954248366
3,8,1410,16,3501,56016,39.727659574468085,2.4829787234042553,13.242553191489362,0.8276595744680851
3,8,1047,16,4001,64016,61.14231136580707,3.8213944603629417,20.380770455269023,1.273798153454314
3,8,1697,16,4501,72016,42.43724219210371,2.652327637006482,14.145747397367904,0.884109212335494
3,8,975,16,5001,80016,82.06769230769231,5.1292307692307695,27.355897435897436,1.7097435897435898
3,8,1786,16,5501,88016,49.28107502799552,3.08006718924972,16.42702500933184,1.02668906308324
3,8,1460,16,6001,96016,65.76438356164384,4.11027397260274,21.92146118721461,1.3700913242009132
3,8,1903,16,6501,104016,54.65895953757225,3.4161849710982657,18.21965317919075,1.138728323699422
3,8,2326,16,7001,112016,48.158211521926056,3.0098882201203785,16.052737173975352,1.0032960733734595
3,8,2177,16,7501,120016,55.12907671107028,3.4455672944418927,18.376358903690093,1.1485224314806308
3,8,2219,16,8001,128016,57.69085173501577,3.6056782334384856,19.230283911671926,1.2018927444794953
3,8,4731,16,8501,136016,28.74994715704925,1.796871697315578,9.583315719016417,0.598957232438526
3,8,1905,16,9001,144016,75.5989501312336,4.7249343832021,25.199650043744533,1.5749781277340333
3,8,5289,16,9501,152016,28.741917186613726,1.7963698241633579,9.580639062204575,0.598789941387786
3,8,3123,16,10001,160016,51.23791226384886,3.202369516490554,17.07930408794962,1.0674565054968512
3,8,249,24,1,24,0.0963855421686747,0.004016064257028112,0.0321285140562249,0.0013386880856760374
3,8,953,24,501,12024,12.616998950682056,0.5257082896117523,4.2056663168940185,0.17523609653725078
3,8,501,24,1001,24024,47.952095808383234,1.998003992015968,15.984031936127744,0.6660013306719893
3,8,529,24,1501,36024,68.09829867674858,2.8374291115311907,22.699432892249526,0.9458097038437303
3,8,800,24,2001,48024,60.03,2.50125,20.01,0.83375
3,8,2602,24,2501,60024,23.068408916218292,0.9611837048424289,7.689469638739431,0.32039456828080964
3,8,965,24,3001,72024,74.63626943005181,3.1098445595854924,24.87875647668394,1.036614853195164
3,8,1132,24,3501,84024,74.226148409894,3.0927561837455833,24.742049469964666,1.0309187279151943
3,8,1342,24,4001,96024,71.55290611028316,2.981371087928465,23.85096870342772,0.9937903626428216
3,8,1747,24,4501,108024,61.83400114481969,2.576416714367487,20.611333714939896,0.858805571455829
3,8,2412,24,5001,120024,49.76119402985075,2.0733830845771144,16.587064676616915,0.6911276948590381
3,8,1806,24,5501,132024,73.1029900332226,3.0459579180509415,24.367663344407532,1.0153193060169805
3,8,2157,24,6001,144024,66.77051460361614,2.7821047751506724,22.25683820120538,0.9273682583835574
3,8,1999,24,6501,156024,78.05102551275638,3.2521260630315156,26.017008504252125,1.0840420210105053
3,8,2418,24,7001,168024,69.48883374689827,2.8953680727874276,23.16294458229942,0.9651226909291425
3,8,2488,24,7501,180024,72.35691318327974,3.014871382636656,24.118971061093248,1.004957127545552
3,8,2385,24,8001,192024,80.51320754716981,3.3547169811320754,26.837735849056603,1.1182389937106918
3,8,2665,24,8501,204024,76.55684803001876,3.1898686679174486,25.51894934333959,1.0632895559724829
3,8,2712,24,9001,216024,79.65486725663717,3.318952802359882,26.551622418879056,1.1063176007866273
3,8,7440,24,9501,228024,30.648387096774194,1.2770161290322581,10.216129032258065,0.4256720430107527
3,8,2850,24,10001,240024,84.21894736842106,3.509122807017544,28.072982456140352,1.1697076023391813
3,8,261,32,1,32,0.12260536398467432,0.0038314176245210726,0.04086845466155811,0.001277139208173691
3,8,1042,32,501,16032,15.385796545105567,0.48080614203454897,5.128598848368522,0.16026871401151632
3,8,988,32,1001,32032,32.421052631578945,1.013157894736842,10.807017543859649,0.33771929824561403
3,8,1133,32,1501,48032,42.39364518976169,1.3248014121800529,14.131215063253899,0.44160047072668435
3,8,1425,32,2001,64032,44.934736842105266,1.4042105263157896,14.978245614035087,0.46807017543859647
3,8,1626,32,2501,80032,49.220172201722015,1.538130381303813,16.406724067240674,0.5127101271012711
3,8,2219,32,3001,96032,43.27715187021181,1.352410995944119,14.425717290070603,0.45080366531470634
3,8,1551,32,3501,112032,72.2321083172147,2.2572533849129592,24.077369439071568,0.7524177949709865
3,8,1899,32,4001,128032,67.42074776198,2.106898367561875,22.473582587326664,0.7022994558539583
3,8,3291,32,4501,144032,43.76542084472805,1.3676694013977515,14.588473614909349,0.45588980046591715
3,8,2175,32,5001,160032,73.57793103448276,2.2993103448275862,24.525977011494252,0.7664367816091954
3,8,4900,32,5501,176032,35.924897959183674,1.1226530612244898,11.974965986394558,0.37421768707482994
3,8,2289,32,6001,192032,83.89340323285278,2.6216688510266493,27.964467744284256,0.873889617008883
3,8,6936,32,6501,208032,29.993079584775085,0.9372837370242214,9.997693194925029,0.31242791234140715
3,8,4199,32,7001,224032,53.3536556322934,1.6673017385091689,17.784551877431134,0.555767246169723
3,8,8020,32,7501,240032,29.929177057356608,0.935286783042394,9.976392352452203,0.31176226101413135
3,8,4016,32,8001,256032,63.75298804780876,1.9922808764940239,21.250996015936256,0.664093625498008
3,8,11394,32,8501,272032,23.87502194137265,0.7460944356678954,7.958340647124217,0.24869814522263178
3,8,4258,32,9001,288032,67.64490371066228,2.113903240958196,22.54830123688743,0.7046344136527322
3,8,13055,32,9501,304032,23.288548448870166,0.7277671390271927,7.762849482956722,0.24258904634239756
3,8,5135,32,10001,320032,62.32366114897761,1.9476144109055502,20.77455371632587,0.6492048036351834
3,8,407,40,1,40,0.09828009828009827,0.002457002457002457,0.03276003276003276,8.19000819000819e-4
3,8,574,40,501,20040,34.91289198606272,0.872822299651568,11.637630662020905,0.29094076655052264
3,8,956,40,1001,40040,41.88284518828452,1.047071129707113,13.960948396094839,0.34902370990237097
3,8,1089,40,1501,60040,55.13314967860423,1.3783287419651056,18.37771655953474,0.4594429139883685
3,8,1766,40,2001,80040,45.322763306908264,1.1330690826727068,15.107587768969422,0.37768969422423554
3,8,1797,40,2501,100040,55.67056204785754,1.3917640511964384,18.556854015952513,0.4639213503988128
3,8,5633,40,3001,120040,21.310136694478963,0.5327534173619741,7.103378898159654,0.17758447245399137
3,8,1828,40,3501,140040,76.60831509846827,1.9152078774617067,25.536105032822757,0.638402625820569
3,8,3924,40,4001,160040,40.7849133537207,1.0196228338430173,13.594971117906898,0.33987427794767244
3,8,2353,40,4501,180040,76.51508712282192,1.9128771780705482,25.50502904094064,0.6376257260235161
3,8,7444,40,5001,200040,26.872649113379904,0.6718162278344976,8.957549704459968,0.22393874261149918
3,8,3202,40,5501,220040,68.71955028107433,1.7179887570268582,22.90651676035811,0.5726629190089527
3,8,6949,40,6001,240040,34.543099726579364,0.8635774931644841,11.514366575526454,0.2878591643881614
3,8,3562,40,6501,260040,73.00393037619315,1.8250982594048288,24.33464345873105,0.6083660864682763
3,8,5611,40,7001,280040,49.9091071110319,1.2477276777757975,16.636369037010635,0.41590922592526586
3,8,3008,40,7501,300040,99.74734042553192,2.4936835106382977,33.2491134751773,0.8312278368794326
3,8,12885,40,8001,320040,24.838183934807915,0.620954598370198,8.279394644935971,0.2069848661233993
3,8,4290,40,8501,340040,79.26340326340326,1.9815850815850815,26.421134421134422,0.6605283605283605
3,8,5849,40,9001,360040,61.55582150795008,1.5388955376987519,20.51860716931669,0.5129651792329173
3,8,11213,40,9501,380040,33.892802996521894,0.8473200749130474,11.29760099884063,0.2824400249710158
